state,new_listing,title,fr_title,condition,inventory,sku,make,model,description,fr_description,year,finish,price,product_type,subcategory_1,subcategory_2,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6,product_image_7,product_image_8,product_image_9,product_image_10,product_image_11,product_image_12,product_image_13,product_image_14,product_image_15,product_image_16,product_image_17,product_image_18,product_image_19,product_image_20,product_image_21,product_image_22,product_image_23,product_image_24,product_image_25,video_url,offers_enabled,shipping_price,combine_and_save_shipping_price,local_pickup,shipping_profile_name,seller_cost,tax_exempt,upc,upc_does_not_apply,published_at,url,prop_65_warning,fr_prop_65_warning,id,auto_offer_percentage,auto_offer_shipping_price_override,bump_rate,bump_rate_recommendation,sold_as_is,country_of_origin,same_day_shipping_eligible,trigger_combine_and_save_shipping
draft,false,Yamaha YBB-201 Tuba,,Brand New,0,YBB201,Yamaha,YBB-201 Tuba,"<p>Hand-lapping is a time-consuming finishing process which results in superior valve fit for noiseless, responsive action and easy tone changes. Hand-lapping achieves the perfect balance between airtightness and smooth action. The excellent intonation of the YBB-201 helps to foster a feel for correct pitch in beginning players. The responsiveness of the YBB-201 assists beginning players in learning the phrasing of the tuba.</p><p>•&nbsp;Hand-lapped pistons: hand-lapping is a time-consuming finishing process which results in superior valve fit for noiseless, responsive action and easy tone changes<br>•&nbsp;Hand-lapped slides: hand-lapping achieves the perfect balance between airtightness and smooth action<br>•&nbsp;Intonation: the excellent intonation of the YBB-201 helps to foster a feel for correct pitch in beginning players<br>•&nbsp;Response: the responsiveness of the YBB-201 assists beginning players in learning the phrasing of the tuba</p><strong>UPC</strong>086792500362<strong>EAN-13</strong>4957812023719<strong>Model</strong>YBB201<strong>Level</strong>Student<strong>Key</strong>BBb<strong>Bore</strong>18.5mm (0.728"")<strong>Bell Diameter</strong>443mm (17-1.2"") Upright Bell<strong>Valves</strong>(3) Nickel-plated, Top Action<strong>Compensating System</strong>Non-compensatingBell MaterialYellow Brass<strong>Leadpipe Material</strong>Gold Brass<strong>Finish</strong>Clear Epoxy Lacquer<strong>Size</strong>4/4<strong>Mouthpiece</strong>BB67C4<strong>Case</strong>Formed Case, BBC-32<p></p>",,"","",5899.99,band-and-orchestra,tubas,,https://rvb-img.reverb.com/image/upload/s--xgy5Z36X--/v1662996926/z5r2ghduto4ekzk7gtay.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,4276.26,false,00086792500362,false,,https://reverb.com/item/60611098-yamaha-ybb-201-tuba,,,60611098,,,0.5,,false,,true,false
draft,false,Epiphone MB-100 5-String Banjo,,Brand New,1,MB-100NACH,Epiphone,MB-100 5-String Banjo,"<p>With mahogany neck, traditional mahogany body, and remo head, the Epiphone MB-100 First Pick Banjo generates a warm, plucky resonance that'll be an inspiration as you learn to play. Chrome hardware, genuine rosewood fretboard, and natural finish mean you'll be lookin' sharp while you kick back on the front porch.<br></p>   Features   <ul><li>Mahogany neck</li><li>rosewood fretboard</li><li>Mahogany body</li><li>Remo head</li><li>Chrome hardware</li></ul>   ",,"","",369.99,folk-instruments,banjos,,https://rvb-img.reverb.com/image/upload/s--pgqOKkRI--/v1663014470/bji4eslv2iory2tvqg8k.jpg,https://rvb-img.reverb.com/image/upload/s--0f7zAGZK--/v1663014472/wrmhulz5dxmzuqz7m9ct.jpg,https://rvb-img.reverb.com/image/upload/s--ozPLZcP---/v1663014472/c20kfjfjtcr1oz1tbwe2.jpg,https://rvb-img.reverb.com/image/upload/s--M5kTxfyf--/v1663014472/fhscwgdx5tfzgd3zj7gg.jpg,https://rvb-img.reverb.com/image/upload/s--6S7I5HpR--/v1663014472/tscruihnygzlnsfdmpmx.jpg,,,,,,,,,,,,,,,,,,,,,,true,,,false,,258.66,false,00711106315119,false,,https://reverb.com/item/60619772-epiphone-mb-100-5-string-banjo,,,60619772,,,,,false,,true,false
sold_out,false,Epiphone Dobro Hound Dog Round Neck Acoustic Guitar - Vintage Brown,,Brand New,0,MDHDRVBCH,Dobro,Epiphone Dobro Hound Dog Round Neck Guitar -,"<p>With its classic Dobro lines, maple wood body, and classic single cone resonator/spider bridge construction, the Dobro Hound Dog Round Neck is stunning in both appearance and tone. In addition to the bridges ebony saddle atop a maple base, the full, warm tone of the Hound Dog Square Neck is enhanced and projected by a new proprietary Dobro cone. With its classic construction compelling tone, the Hound Dog Square Neck represents Gibson Originals deep respect for both the instruments history and the needs of todays players.</p><strong>Top Material</strong>Laminated Maple<strong>Body Type</strong>Bluegrass<strong>Fingerboard</strong>Rosewood<strong>Neck</strong>Mahogany<strong>Neck Shape</strong>Round<strong>Nut</strong>1.75""<strong>Finish</strong>Vintage Brown<strong>Inlays</strong>Dot<strong>Electronics</strong>None<strong>Pickguard</strong>None<strong>Scale Length</strong>25"" / 19 Frets",,"",Vintage Brown,729.0,acoustic-guitars,resonator,,https://rvb-img.reverb.com/image/upload/s--yHrUIQQO--/v1663014470/poa9dlupd9j9bienrwgn.jpg,https://rvb-img.reverb.com/image/upload/s--jrZ329mh--/v1663014472/bexpvafrdiadlubn6gsv.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0,,true,FREE Shipping Canada Over $99,507.06,false,00711106316802,false,2022-11-24T21:42:17Z,https://reverb.com/item/60619773-epiphone-dobro-hound-dog-round-neck-acoustic-guitar-vintage-brown,,,60619773,,,,,false,,true,false
draft,false,Epiphone El Nino Travel Acoustic Outfit,,Brand New,1,EANTANNH,Epiphone,Epiphone El Nino Travel Outfit,"The El Nino Travel Acoustic Outfit offers new players and travelers timeless Epiphone tone in a size that can go anywhere! Featuring a Select Spruce Top, layered Agatis back and sides, a Mahogany neck, Epiphone hardware, and a Granadillo bridge. Gigbag included!<br><br><strong>Details</strong><br>• Body Style: Travel Dreadnought<br>• Top: Select Spruce<br>• Back &amp; Rims: Agathis (Layered)<br>• Finish: Antique Natural, Open Grain<br>• Neck: Mahogany<br>• Neck Profile: C<br>• Scale Length: 22.677""<br>• Fingerboard Material: Granadillo<br>• Number Of Frets: 20<br>• Frets: Medium<br>• Neck Joint: Dowel<br>• Hardware Finish: Nickel<br>• Bridge: Reverse belly Granadillo<br>• Saddle: Compensated<br>• Tuning Machines: Epiphone Covered<br>• Epiphone Gig bag Included",,"","",269.0,acoustic-guitars,mini-slash-travel,,https://rvb-img.reverb.com/image/upload/s--myD8ST-V--/v1663014470/w4c78xdax1xvfn47wxz2.jpg,https://rvb-img.reverb.com/image/upload/s--9ex7xHkS--/v1663014472/vxgtovgnle6a7ujhxh5n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,188.46,false,00711106477619,false,,https://reverb.com/item/60619774-epiphone-el-nino-travel-acoustic-outfit,,,60619774,,,,,false,,true,false
ended,false,"Epiphone Masterbilt J-45 Cutaway Acoustic Electric Guitar, Vintage Sunburst",,Brand New,0,IGMTJ45CVSNH,Epiphone,"Epiphone Masterbilt J-45 Cutaway Electric Guitar,","<p>Now Epiphone has released a new IGMTJ45CVSNH Inspired by Gibson™ J-45 Cutaway that gives players improved access to the upper frets while retaining all of the features that make the J-45 special to begin with.</p><p>Including the Sloped Shoulder body with a solid Sitka spruce top and solid mahogany back and sides, a comfortable rounded C neck profile, Fishman® Sonicore™ under-saddle pickup and Fishman Sonitone™ preamp with soundhole mounted volume and tone controls, and a beautiful Aged Vintage Sunburst.</p><p>Specs:</p><ul><li>Body Shape: Sloped Shouldered Dreadnought Cutaway</li><li>Material: Solid Mahogany</li><li>Back &amp; Sides: Solid Mahogany</li><li>Top: Solid Sitka Spruce</li><li>Binding: Top - 4-ply Ivory and Black; Back - 1-ply Ivory</li><li>Neck: Mahogany</li><li>Neck Profile: Rounded C</li><li>Nut width: 1.693"" / 43mm</li><li>Fingerboard: Indian Laurel</li><li>Scale length: 24.724"" / 628mm</li><li>Number of frets: 20</li><li>Nut: Bone</li><li>Inlay: Mother of Pearl Dots</li><li>Bridge: Reverse Belly, Indian Laurel</li><li>Tuners: 3 on a plate with Ivory buttons and press in bushings</li><li>Plating: Nickel</li><li>Under Saddlepickup: Fishman® Sonicore™</li><li>Controls: Fishman® Sonitone™ Soundhole mounted Volume and Tone</li></ul><p>The classic J-45 has been the choice of legendary musicians ever since it was first introduced in 1942.<br>Known as The Workhorse, it is Gibson's most famous and most popular acoustic guitar model.</p>",,"",Vintage Sunburst,1159.0,acoustic-guitars,built-in-electronics,dreadnought,https://rvb-img.reverb.com/image/upload/s--IzD47vZA--/v1663014470/khaf7v8hxpo8klzmatec.jpg,https://rvb-img.reverb.com/image/upload/s--6OzwAEnf--/v1663014472/jmasodhh9asmbjeor2cc.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,809.46,false,00711106045511,false,2022-11-24T21:40:40Z,https://reverb.com/item/60619775-epiphone-masterbilt-j-45-cutaway-acoustic-electric-guitar-vintage-sunburst,,,60619775,,,0.5,,false,,true,false
ended,false,Epiphone Masterbilt Texan Acoustic Electric Guitar - Natural,,Brand New,0,EMTXANNH,Epiphone,Epiphone Masterbilt Texan Electric Guitar -,"This is the guitar that inspired two British Invasions and now joins the Masterbilt family! Based on the historic 60s Texan played by Paul McCartney and Peter Frampton, the Masterbilt Texan boasts a Solid Sitka Spruce top, Solid Mahogany body, bone nut and saddle, and the Fishman Sonitone OEM pickup system. Includes vintage style blue rectangle sound hole label. Available in Antique Natural Aged and Faded Cherry Aged finish. Featuring Gibson Strings.<br><br><b>Specs:</b><br>Top: Solid Sitka Spruce<br>Back &amp; Rims: Solid Mahogany<br>Neck: Mahogany<br>Neck Profile: Traditional 1960s Slim Taper C Profile<br>Scale Length: 25.5"" / 647.7mm<br>Fingerboard Material: Indian Laurel<br>Fingerboard Radius: 12""<br>Number Of Frets: 20<br>Frets: Medium Jumbo<br>Nut Material: Bone<br>Inlays: Mother of Pearl Parallelograms<br>Bridge: Advanced Jumbo Reverse Belly<br>Saddle Material: bone<br>Tuning Machines: 3 on a side with Ivory Buttons<br>Truss Rod: Adjustable<br>Strap Buttons: 2<br>Pickup: Under Saddle Fishman<br>Output Jack: 1/4"" Heavy-Duty Epiphone<br>Preamp: Fishman OEM-SON-GT2 Sonitone OEM System, 9-volt battery",,"",Natural,1159.0,acoustic-guitars,built-in-electronics,dreadnought,https://rvb-img.reverb.com/image/upload/s--iMd8MIJy--/v1663014470/sbcjdzqv4bqq7otalidc.jpg,https://rvb-img.reverb.com/image/upload/s--56oFqAZn--/v1663014472/un52iz5skd8wxrrghktz.jpg,https://rvb-img.reverb.com/image/upload/s--lt5ZTTDo--/v1663014472/oe4b5voojvccfjjmphs8.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,809.46,false,00711106477503,false,2022-11-24T21:43:49Z,https://reverb.com/item/60619776-epiphone-masterbilt-texan-acoustic-electric-guitar-natural,,,60619776,,,0.5,,false,,true,false
draft,false,Epiphone MM-30 A-Style Mandolin,,Brand New,1,MM-30ASGH,Epiphone,MM-30 A-Style Mandolin,"<p>Epiphone began as a family-owned mandolin manufacturing shop, and the MM-30S deluxe style mandolin carries on that legacy. It is a classic A-style mandolin inspired by founder Epi Stathopoulo's vintage instruments. Featuring a solid spruce top with dual f-holes, mahogany body, raised pickguard with E logo, and gold hardware.<br></p> Features:<br> <ul><li>Solid spruce top</li><li>Mahogany back and sides</li><li>Mahogany neck</li><li>Rosewood fretboard</li><li>Gold hardware</li><li>14"" scale</li></ul>",,"","",319.0,folk-instruments,mandolins,,https://rvb-img.reverb.com/image/upload/s--s9fu3iNd--/v1663014470/j4qlvwoxtmtshx6gxyql.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,220.86,false,00711106260402,false,,https://reverb.com/item/60619777-epiphone-mm-30-a-style-mandolin,,,60619777,,,,,false,,true,false
draft,false,Kun Original 4/4 Viola shoulder rest,,Brand New,-1,K400,Kun,Original 4/4 shoulder rest," Kun Original 4/4 Viola shoulder rest  <br>The practical, uncomplicated design of the Kun Original shoulder rest is based on our earliest handmade model. This rest is adjustable in three directions, and the end members are fitted with a patented locking device to ensure that it will not fully rotate to touch the instrument.<br><p><br>The Kun Original has remained the favourite of amateur and professional players alike.</p>",,"",Viola,38.95,band-and-orchestra,string-accessories,,https://rvb-img.reverb.com/image/upload/s--JaRa8iJj--/v1663039547/ihqfatbb4mgbgsvheo7b.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,27.00,false,00673521004002,false,,https://reverb.com/item/60631376-kun-original-4-4-viola-shoulder-rest,,,60631376,,,,,false,,true,false
draft,false,PREVIOUSLY RENTED Yamaha YAS26 Standard Alto Saxophone,,Brand New,2,YAS26-USED,Yamaha,PREVIOUSLY RENTED YAS26 Alto Saxophone,"  This Yamaha sax&nbsp;outfit was&nbsp;previously rented for a short period of time and is in excellent condition with no major signs of wear. It has been professionally cleaned and sanitized and is a&nbsp;solid&nbsp;choice for a beginner student or first time player who wants a quality instrument at an affordable price point.  with any questions!    <p>This standard saxophone plays with ease and comfort for the beginning musician. The YAS-26 combines state-of-the-art production expertise with design elements of Yamaha professional and custom saxophones. The result is an entry-level instrument that delivers the response, intonation, and tone needed to help developing musicians achieve success.</p><p></p> NEW NECK RECEIVER WITH A DURABLE SCREW  <p></p><p>A redesigned neck receiver promotes a quick response and ease of play while also increasing the durability of the mechanism.<br><br></p>    ADJUSTABLE THUMB-REST  <p></p><p>All Yamaha saxophones feature an adjustable thumb-rest to allow for precise and comfortable hand and fingering position.<br><br></p>      IMPROVED LOW B-C# CONNECTION  <p></p><p>An improved mechanism from low B-C# ensures the consistent closing of the low C# key and promotes a clear response from notes in the low range of the instrument.</p>      NICKEL-PLATED KEYS  <p>Durable and resistant to wear.</p> &nbsp;<strong>YAS-26</strong><strong>Specifications</strong><strong>Key</strong>Eb<strong>Bell</strong><strong>Type</strong>Two-piece<strong>Decoration</strong>-<strong>Keys</strong><strong>Key Buttons</strong>Polyester<strong>Auxiliary Keys</strong>Front F<strong>Thumb Hook</strong>Adjustable<strong>Finish</strong>Gold lacquer (Nickel-plated keys)<strong>Neck</strong>26 style<strong>Mouthpiece</strong>4C<strong>Case</strong>Included      ",,"",Standard,1489.99,band-and-orchestra,,,https://rvb-img.reverb.com/image/upload/s--UghfbMOw--/v1663097874/hxrplc9exxiw7spvbv3s.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,1066.00,false,,false,,https://reverb.com/item/60665439-previously-rented-yamaha-yas26-standard-alto-saxophone,,,60665439,,,,,false,,true,false
draft,false,PREVIOUSLY RENTED Stentor Student II Cello Outfit 4/4,,Brand New,1,ST1108 - USED,Stentor,PREVIOUSLY RENTED Student II Cello Outfit 4/4," The Stentor Student II Cello is the recommended student cello outfit. All Stentor cellos are carved from solid tonewoods with inlaid purfling. It has an ebony fingerboard and pegs, and is fitted with a composite tailpiece with integral adjusters.&nbsp;<br> <p>New cellos leave the factory with a basic setup where the strings are fitted and tensioned. This is not enough to ensure the playability of the instrument so we always recommend that customers select the option of a professional luthier setup when possible.&nbsp;The adjustment process includes but isn't limited to, adjustment of the bridge, strings and soundpost.&nbsp;</p><p>A cello that isn't set up properly will be harder to play and produce an inferior sound. This can impair the progress and lower the morale of a&nbsp;player so a professional setup is always a worthwhile investment!&nbsp;</p>",,"","",1080.0,band-and-orchestra,violins,,https://rvb-img.reverb.com/image/upload/s--aXJpFVjk--/v1663099605/bcrqvkcau3dyxerosbkx.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,816.00,false,"",false,,https://reverb.com/item/60666283-previously-rented-stentor-student-ii-cello-outfit-4-4,,,60666283,,,,,false,,true,false
draft,false,Menzel Violin Bow - BVR400T - 3/4,,Brand New,0,BVR400T,Menzel,Menzel Violin Bow - BVR400T - 3/4," Menzel Violin Bow   Violin bow, Brazillian wood, ebony frog with mother pearl inlays and silver plated ferrule.",,"","",39.99,band-and-orchestra,violins,,https://rvb-img.reverb.com/image/upload/s--VrPdjEVd--/v1663179366/wxoiq92vdgqgqt7j4ua6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/60696763-menzel-violin-bow-bvr400t-3-4,,,60696763,,,,,false,,true,false
draft,false,"Mano Percussion Cajon With Foam Seat Pad, Ebony Stripes",,Brand New,0,MP-CAJ100-ES,Mano Percussion,"Mano Percussion Cajon With Foam Seat Pad, Ebony","<p>Mano MP-CAJ100-ES is an Ebony Stripes Cajon with Foam Seat Pad. A cajon is a box-shaped percussion instrument originally from Peru, played by slapping the front or rear faces with the hands, fingers, or sometimes various implements such as brushes, mallets, or sticks. Cajones are primarily played in Afro-Peruvian music, as well as contemporary styles of flamenco and jazz among other genres. These instruments can also be used in Latin American Music and Mexican folk music.</p> <br>How to Use: <p><br>The player sits astride the box, tilting it at an angle while striking the head between their knees. The percussionist can play the sides with the top of their palms and fingers for additional sounds. The instrument can also be played with plastic and metal brushes, as used for drum kits. Another way of playing the cajon is to use an ordinary bass drum pedal, thus turning the cajon into an indirect percussion instrument which can be played with the feet. This enables the player to beat it just like a pedal-bass drum, thus leaving the hands (and one other foot) free to play other instruments. On the other hand, it also restricts the player's standard cajon-playing position, as when the cajon is placed on the ground, in the bass drum location, it is hard for the performer to slap it with her or his hands</p> Features:<br> <ul><li>Front plate gauge increased from 9mm to 12mm.</li><li>Attractive Veneer Finishes.</li><li>Comes with Foam Seat Pad.</li><li>Gig bag includes over-the-shoulder strap &amp; backpack carry straps</li><li>Removable, dual-position snare mechanism allows for multiple sound options.</li><li>Color: ES Ebony Stripes</li></ul>",,"",Stripes,169.99,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--Z_CNGdOC--/v1663184788/ud5kgsswaoik3jdjxvn4.jpg,https://rvb-img.reverb.com/image/upload/s--jSF7HbGz--/v1663184790/gmh9jecba5w3an4rvopr.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,109.00,false,00694970767133,false,,https://reverb.com/item/60699009-mano-percussion-cajon-with-foam-seat-pad-ebony-stripes,,,60699009,,,,,false,,true,false
draft,false,Kala Solid Spruce Top Mahogany Series Concert Ukulele,,Brand New,1,KA-SCG,Kala,Solid Spruce Top Series Concert Ukulele," The Solid Spruce Top Mahogany line is comprised of a Solid Spruce top and Mahogany back and sides. The Spruce has a clean and bare look that pairs well with the elegant simplicity of the Mahogany. MEASUREMENTS Scale Length: 14.875 inches, Overall Instrument Length: 24.125 inches, Body Length: 11.125 inches, Number of frets: 18, Width at upper bout: 6 inches, Width at lower bout: 8.25 inches, Width at waist: 4.875 inches, Body Depth: 2.75 inches, Fingerboard width at nut: 1.39 inches, Fingerboard width at neck/body joint: 1.73 inches.  <ul><li>SIZE: Concert</li><li>TOP: Solid Spruce</li><li>BACK &amp; SIDES: Mahogany</li><li>BINDING: Black</li><li>FINISH: Gloss</li><li>NECK: Mahogany</li><li>NUT &amp; SADDLE: GraphTech NuBone®</li><li>HEADSTOCK: Standard</li><li>STRINGS: Aquila Super Nylgut®</li></ul> ",,"",Mahogany,314.99,folk-instruments,,,https://rvb-img.reverb.com/image/upload/s--Z_2szFxg--/v1663184788/d2c1beyhujgbomry5jtu.jpg,https://rvb-img.reverb.com/image/upload/s--oJyjnYVV--/v1663184790/stkszpgn1sgkzwhnstz4.jpg,https://rvb-img.reverb.com/image/upload/s--OCnTawsi--/v1663184790/wjhvxztktgixz7vfixge.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,201.42,false,00810054341468,false,,https://reverb.com/item/60699010-kala-solid-spruce-top-mahogany-series-concert-ukulele,,,60699010,,,,,false,,true,false
draft,false,Dunlop's Medium-Knuckle Chromed Steel Slide JD221,,Brand New,4,JD221,Dunlop,'s Medium-Knuckle Chromed Steel Slide," Dunlop's Medium-Knuckle Chromed Steel Slide  Dunlop's Medium-Knuckle Chromed Steel Slide, medium wall thickness, 19 x 22 x 28mm. These slides produce a brighter tone with a comfortable, lighter weight. Ideal for aggressive electric playing.",,"",Chrome,14.99,accessories,slides,,https://rvb-img.reverb.com/image/upload/s--QVP8OFyJ--/v1663273159/unlhc7q3qw7tk8kqibwk.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,10.13,false,00710137000285,false,,https://reverb.com/item/60781066-dunlop-s-medium-knuckle-chromed-steel-slide-jd221,,,60781066,,,,,false,,true,false
draft,false,"Hercules Auto Grip System (AGS) Guitar Hanger, Slat Wall Mount, Long Arm",,Brand New,0,GSP40SB+,Hercules,"Auto Grip System (AGS) Guitar Hanger, Slat Wall Mount, Long Arm", The Hercules Auto-Swivel/Adjustable Yoke Hanger GSP40SB rotates to accommodate most guitars and pivots left or right so you can display the guitar or bass facing various directions.  <ul><li>The Auto-Swivel Yoke with Auto Grip System allows for multi-angle adjustments while safely locking instrument in place.</li><li>Slat wall mounting system.</li><li>Specially Formulated Rubber Foam fully protects instrument at all contact points.</li></ul> ,,"","",36.99,acoustic-guitars,,,https://rvb-img.reverb.com/image/upload/s--X9YmL503--/v1663358851/o144bdhayu5lwdqtqspu.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,22.00,false,00635464421063,false,,https://reverb.com/item/60835519-hercules-auto-grip-system-ags-guitar-hanger-slat-wall-mount-long-arm,,,60835519,,,,,false,,true,false
draft,false,"Hercules Auto Grip System (AGS) Ukulele Hanger, Slat Wall Mount",,Brand New,0,USP10SB,Hercules,"Auto Grip System (AGS) Ukulele Hanger, Slat Wall Mount", The HERCULES USP10SB Ukulele Hanger features the Auto Grip System (AGS) yoke and a slat wall base for displaying ukuleles.  <ul><li>The auto-swivel AGS yoke allows for multi-angle adjustments while safely locking instruments in place. It can accommodate ukuleles of all sizes from soprano to baritone.</li><li>Slat wall mounting system.</li><li>Arm Length: 100 mm (3.9”)</li><li>Load Capacity: 4 kg (8.8 Ibs.)</li></ul> ,,"","",23.99,acoustic-guitars,,,https://rvb-img.reverb.com/image/upload/s--JuQ6VoWN--/v1663358852/gfpfisjypg4uqbiigsza.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,19.50,false,00635464457109,false,,https://reverb.com/item/60835520-hercules-auto-grip-system-ags-ukulele-hanger-slat-wall-mount,,,60835520,,,,,false,,true,false
live,false,Yamaha YAS26 Standard Alto Saxophone,,Brand New,2,YAS26,Yamaha,YAS26 Alto Saxophone,"<p>This standard saxophone plays with ease and comfort for the beginning musician. The YAS-26 combines state-of-the-art production expertise with design elements of Yamaha professional and custom saxophones. The result is an entry-level instrument that delivers the response, intonation, and tone needed to help developing musicians achieve success.</p>  New neck receiver with a durable screw  <p>A redesigned neck receiver promotes a quick response and ease of play while also increasing the durability of the mechanism.<br><br></p>    Adjustable thumb-rest  <p>All Yamaha saxophones feature an adjustable thumb-rest to allow for precise and comfortable hand and fingering position.<br><br></p>      Improved Low B-C# connection  <p>An improved mechanism from low B-C# ensures the consistent closing of the low C# key and promotes a clear response from notes in the low range of the instrument.</p>      Nickel-plated keys  <p>Durable and resistant to wear.</p>&nbsp;<strong>YAS-26</strong><strong>Specifications</strong><strong>Key</strong>Eb<strong>Bell</strong><strong>Type</strong>Two-piece<strong>Decoration</strong>-<strong>Keys</strong><strong>Key Buttons</strong>Polyester<strong>Auxiliary Keys</strong>Front F<strong>Thumb Hook</strong>Adjustable<strong>Finish</strong>Gold lacquer (Nickel-plated keys)<strong>Neck</strong>26 style<strong>Mouthpiece</strong>4C<strong>Case</strong>Included",,"",Standard,1649.99,band-and-orchestra,saxophones,,https://rvb-img.reverb.com/image/upload/s--mdW5gSCE--/v1663359471/va3vizjdrjxfqz7vjr7m.jpg,https://rvb-img.reverb.com/image/upload/s--zwjtzca8--/v1663359473/oouwtp4ub5q9afztwn43.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0,,true,FREE Shipping Canada Over $99,1066.00,false,00086792960944,false,2022-11-24T22:02:53Z,https://reverb.com/item/60835802-yamaha-yas26-standard-alto-saxophone,,,60835802,,,,1.0,false,,true,false
draft,false,Kun Original 4/4 Violin shoulder rest,,Brand New,0,K300,Kun,Original 4/4 Violin shoulder rest," Kun Original 4/4 Violin shoulder rest  <br>The practical, uncomplicated design of the Kun Original shoulder rest is based on our earliest handmade model. This rest is adjustable in three directions, and the end members are fitted with a patented locking device to ensure that it will not fully rotate to touch the instrument.<br><p><br>The Kun Original has remained the favourite of amateur and professional players alike.</p>",,"","",37.5,band-and-orchestra,string-accessories,,https://rvb-img.reverb.com/image/upload/s--4tcCKAoR--/v1664044769/qzvls0bjrql22mnbdpgu.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,26.40,false,00673521003005,false,,https://reverb.com/item/61241812-kun-original-4-4-violin-shoulder-rest,,,61241812,,,,,false,,true,false
draft,false,D'Addario Kaplan Premium Rosin - Light,,Brand New,0,KRDL,D'Addario,Kaplan Premium Rosin -," D'Addario Kaplan Premium Rosin <br>Kaplan Premium Rosin is formulated using the original Kaplan recipe, which produces less dust, helping to keep the instrument cleaner. The rosin is packed in an attractive case, designed for easy one-handed use, and is available in light or dark.",,"",Light,12.99,band-and-orchestra,string-accessories,,https://rvb-img.reverb.com/image/upload/s--JqKF3-iQ--/v1664208552/gpuo53xdhpu5oekmxsk1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,8.70,false,00019954951818,false,,https://reverb.com/item/61301275-d-addario-kaplan-premium-rosin-light,,,61301275,,,,,false,,true,false
draft,false,Stentor Brazilwood Octagonal fully mounted Violin Bow - 1/4,,Brand New,0,ST1533X-04,Stentor,Brazilwood Octagonal fully mounted Violin Bow - 1/4," Stentor Brazilwood Octagonal fully mounted Violin Bow <br>Stentor Brazilwood Violin Bow. Octagonal, fully-mounted ebony frog with parisian eye, natural white horsehair. Available in 4/4 - 1/4 sizes.",,"","",79.99,band-and-orchestra,violins,,https://rvb-img.reverb.com/image/upload/s--Xx5R5oJ9--/v1664208554/viykfe1bcejfu77mck7z.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/61301276-stentor-brazilwood-octagonal-fully-mounted-violin-bow-1-4,,,61301276,,,,,false,,true,false
draft,false,Thomastik Infeld Violin Set Superflexible - NO.534 - 1/4 Set,,Brand New,0,NO.15-04,Thomastik-Infeld,Thomastik Infeld Violin Set Superflexible - NO.534 - 1/4 Set, Thomastik-Infeld Violin Set Superflexible  Steel rope core reduces stiffness and improves elasticity. Excellent purity of open fifths. Unsurpassed durability and tuning stability. Dependable all-around string.,,"","",65.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--25fCPi-g--/v1664208554/brm6aplvc82q8fpppeg0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/61301277-thomastik-infeld-violin-set-superflexible-no-534-1-4-set,,,61301277,,,,,false,,true,false
draft,false,Menzel Shoulder Rest 1/4 - 1/2,,Brand New,0,M5403,Menzel,Menzel Shoulder Rest 1/4 - 1/2,Menzel Shoulder Rest 1/4 - 1/2.,,"",Re,9.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--HArqz5pZ--/v1664414550/i26pt4defcj7hsfcacjb.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/61446879-menzel-shoulder-rest-1-4-1-2,,,61446879,,,,,false,,true,false
